time_sec,pN_fused,pE_fused,vN_fused,vE_fused,pN_ins,pE_ins,vN_ins,vE_ins
1652274611.8288567,1.4660267489112826,0.09767658440161603,3.0243915730105186,0.05144467745810167,7.117046718619635,0.15168529605426517,9.958175214917292,0.12753660236237285
1652274611.831855,1.475137517353306,0.09783158812525945,3.052954606404354,0.05195069403815591,7.1469468564092455,0.15206844406577516,9.986738248311127,0.1280426189424271
1652274611.834856,1.484342459604849,0.09798813944474212,3.081448817649181,0.05237901537567018,7.176960693543111,0.15245335394798493,10.015232459555953,0.12847094027994138
1652274611.8378541,1.4936232172423003,0.0981456718746342,3.109817431397875,0.0527121048132026,7.207029045479538,0.15283901118621082,10.043601073304647,0.1288040297174738
1652274611.8408554,1.5029993860176958,0.09830422536652192,3.1381626571194405,0.05294288967440353,7.2372158841858685,0.15322594272035842,10.071946299026212,0.12903481457867472
1652274611.8438537,1.5124508875154543,0.09846321682317322,3.1664698096870882,0.05311250266577773,7.267456755031215,0.15361307846487626,10.10025345159386,0.1292044275700489
1652274611.8468547,1.5219962498215216,0.0986228764663067,3.1947980412171364,0.053288671264132316,7.297811012219604,0.15400109667073683,10.128581683123908,0.1293805961684035
1652274611.849853,1.531617536217868,0.09878293011656554,3.223089592957796,0.053475258265169134,7.328221667963538,0.15438929460886225,10.156873234864568,0.12956718316944033
1652274611.85286,1.541351963982298,0.0989439392790753,3.251473399517041,0.053615162482957494,7.358805816728375,0.15477911036335296,10.185257041423812,0.1297070873872287
1652274611.855864,1.5511625454861866,0.09910520368691186,3.2798574909074136,0.05374556919349544,7.389446593697935,0.15516896708830993,10.213641132814184,0.12983749409776665
1652274611.8588655,1.5610491018538397,0.09926675927556872,3.3082286249480837,0.05390992691547734,7.4201438199965235,0.15555890071922665,10.242012266854854,0.13000185181974855
1652274611.8618643,1.5710123375932141,0.099428753016255,3.3366219140534232,0.054129692267696684,7.45089997518071,0.1559490777068451,10.270405555960194,0.1302216171719679
1652274611.8648653,1.5810685376063938,0.09959167312115011,3.3650809438298364,0.054444334815220215,7.481765070076212,0.1563403563744673,10.298864585736606,0.13053625971949143
1652274611.8678637,1.5912007059284299,0.09975549223385681,3.393590932528321,0.05483134978357716,7.5126866077458345,0.1567323197750406,10.32737457443509,0.13092327468784837
1652274611.8708646,1.6014280523861653,0.099920800626122,3.4221681906532755,0.055334291653921217,7.543722849085893,0.1571259867300329,10.355951832560045,0.13142621655819242
1652274611.8738632,1.611732349978899,0.10008758794784073,3.4507358427483332,0.05591184092761208,7.574818291074827,0.15752093781915097,10.384519484655103,0.13200376583188328
1652274611.8768644,1.6221312028797055,0.10025634951902289,3.4793194577338014,0.056555085188624524,7.606026038857957,0.15791805795306024,10.413103099640571,0.13264701009289573
1652274611.8798625,1.6326059204539465,0.1004269367311603,3.507850201483887,0.057235266145345735,7.637290125779784,0.1583167894530642,10.441633843390656,0.13332719104961693
1652274611.882864,1.6431769972535009,0.1005997951889977,3.53637851708644,0.05795210180541023,7.668671872510274,0.1587180259531615,10.47016215899321,0.13404402670968144
1652274611.8858624,1.6538227871832454,0.1007746947873699,3.5649051087784875,0.05871483059578563,7.7001070317876055,0.15912106983940028,10.498688750685258,0.13480675550005683
1652274611.8888633,1.6645642982469555,0.10095212215661047,3.593506149878329,0.059527199788240226,7.731657437733638,0.15952685577136796,10.5272897917851,0.13561912469251142
1652274611.8918614,1.6753805653968616,0.10113180526516365,3.622110544566375,0.06034081195897636,7.763261299182519,0.15993466368825493,10.555894186473145,0.13643273686324756
1652274611.8948624,1.686293861109406,0.10131414614736298,3.65078229466023,0.06117570618333377,7.794983489777386,0.16034536313318137,10.584565936567,0.13726763108760498
1652274611.8978608,1.6972829182757991,0.10149888352774346,3.6794780462248666,0.06205352744221863,7.826761916291366,0.16075824480142845,10.613261688131637,0.13814545234648984
1652274611.9008615,1.708367533582236,0.10168644671011674,3.7082166374073147,0.06295392540638632,7.858653651431513,0.16117414706699607,10.642000279314084,0.13904585031065753
1652274611.9038599,1.279185701366581,0.09429482193352978,2.6705628748794252,0.045451106549459996,7.890604321577349,0.161592330075045,10.670722612962976,0.13990349654574744
1652274611.9068608,1.2872434388843077,0.09443240594424063,2.699314661351786,0.04623831456104537,7.922671242483122,0.162013374019945,10.699474399435337,0.14069070455733282
1652274611.909859,1.2953791110233093,0.09457203895570755,2.7280560658234934,0.04691196313388731,7.954791521519454,0.16243617680785905,10.728215803907045,0.14136435313017476
1652274611.9128597,1.303608717930183,0.09471372175343352,2.7568273977450706,0.047517047037939006,7.98702826377348,0.16286129535996235,10.756987135828622,0.14196943703422646
1652274611.9158578,1.3119168357870092,0.09485706712528301,2.785583221028419,0.04810977540029544,8.019320988527635,0.16328781050825897,10.785742959111971,0.1425621653965829
1652274611.9188585,1.3203190238171565,0.09500227208142491,2.814322425237238,0.048666689354749056,8.051730311904935,0.1637164512187782,10.81448216332079,0.14311907935103652
1652274611.9218566,1.3287993887242489,0.0951489449472848,2.8429955524469595,0.04917993044974778,8.084195283709358,0.16414629386108523,10.843155290530511,0.14363232044603524
1652274611.9248576,1.3373744504889356,0.09529716132886754,2.871639782929262,0.04959516816964639,8.116779528862091,0.16457797017685716,10.871799521012814,0.14404755816593384
1652274611.9278557,1.3460264235286798,0.09544632907460258,2.9001593267113557,0.049915805577689994,8.149416108799166,0.16501030769903932,10.900319064794909,0.14436819557397745
1652274611.9308627,1.3547900197062246,0.09559680153381413,2.9286841210212233,0.05016644264214779,8.182235993305293,0.16544479622811234,10.928843859104775,0.14461883263843525
1652274611.9338667,1.3636310189906191,0.09574787236561584,2.957153706787297,0.05040798202345574,8.21511075246845,0.1658796171518453,10.957313444870849,0.1448603720197432
1652274611.9368684,1.372549840731625,0.0958995655152927,2.985558007635522,0.050666877835856404,8.248042853679287,0.166314818595335,10.985717745719073,0.14511926783214385
1652274611.939867,1.3815446620525598,0.09605178067604361,3.0139332900510074,0.05085971171135087,8.281026377979337,0.1667502518921567,11.014093028134559,0.1453121017076383
1652274611.942868,1.3906323152793638,0.09620463684301815,3.0423057984422677,0.05100745577892462,8.314123214594186,0.1671865679933204,11.04246553652582,0.14545984577521207
1652274611.945866,1.399795752218149,0.09635778471040266,3.070694891871033,0.05115868835405939,8.3472712584303,0.167622885637152,11.070854629954585,0.14561107835034684
1652274611.948867,1.4090538820088967,0.09651154012541938,3.099154036749384,0.05130776049163581,8.380538571609094,0.1680601009863579,11.099313774832936,0.14576015048792326
1652274611.9518652,1.4183878446725666,0.09666573956124756,3.1276057028049773,0.05155989320213585,8.413857141170094,0.1684974701986332,11.12776544088853,0.1460122831984233
1652274611.9548662,1.4278168437945276,0.09682093756008886,3.156114815860923,0.05186792953501995,8.4472953236801,0.16893612813166367,11.156274553944474,0.1463203195313074
1652274611.9578645,1.4373225151199052,0.09697697268606918,3.1846516825606677,0.052215439805934634,8.480787649943702,0.16937535721390293,11.184811420644218,0.14666782980222207
1652274611.9608657,1.4469228740358688,0.09713431596487629,3.213267282803534,0.05264205108210595,8.514397192247712,0.1698161604268992,11.213427020887083,0.1470944410783934
1652274611.9638636,1.456599210738924,0.09729284523522505,3.2418928651444285,0.05311406919795127,8.548058135848096,0.1702578594736951,11.242052603227979,0.14756645919423872
1652274611.966868,1.4663814567437805,0.09745315433924791,3.2705738509136055,0.05361067517176202,8.581874141731713,0.1707019186696492,11.270733588997155,0.14806306516804946
1652274611.9698694,1.4762414146267173,0.09761492570068982,3.2992275103181936,0.05417941107684875,8.615747379084482,0.17114719832490397,11.299387248401743,0.1486318010731362
1652274611.9728725,1.4861925096277258,0.09777861715922401,3.3279082577644643,0.054834272308913475,8.64972404180068,0.17159454315612205,11.328067995848013,0.14928666230520093
1652274611.9758728,1.4962202786401593,0.09794415299170788,3.356558074115798,0.055511179165511675,8.68375485007848,0.17204346638335957,11.356717812199348,0.14996356916179912
1652274611.978874,1.5063365905722115,0.09811181690837659,3.385204867891988,0.05622424256735152,8.717880345398576,0.17249459023421745,11.385364605975537,0.15067663256363897
1652274611.981872,1.516528447153191,0.09828151195854122,3.413862636070438,0.05698065704934679,8.752056808876887,0.1729474550608292,11.414022374153987,0.15143304704563423
1652274611.9848728,1.5268159475445748,0.09845371038886015,3.4425694410226773,0.05778646774733839,8.786351444615423,0.1734030892455255,11.442729179106227,0.15223885774362583
1652274611.987871,1.5371798498103977,0.09862813417581097,3.471271089396698,0.0585730092873507,8.820699953778577,0.17386068280892342,11.471430827480248,0.15302539928363815
1652274611.9908717,1.547639664843428,0.09880506276581501,3.500005565231286,0.05934668098790034,8.85516690415876,0.1743210471533048,11.500165303314835,0.1537990709841878
1652274611.9938698,1.5581757730025496,0.09898417842055493,3.5287148679629388,0.060142777867504556,8.889687619215213,0.1747833325844918,11.528874606046488,0.15459516786379202
1652274611.9968705,1.5688079784520375,0.09916573709904224,3.557456866734565,0.060862782248697046,8.924326960011854,0.17524832701735646,11.557616604818115,0.1553151722449845
1652274611.9998689,1.5795172807734246,0.09934916973681254,3.5861927563731935,0.06149612166016036,8.959022917271465,0.17571495361138573,11.586352494456744,0.15594851165644782
1652274612.0028698,1.5903229354459973,0.09953452464966696,3.6149654053154046,0.06202902179076225,8.993837755332084,0.17618376845842934,11.615125143398956,0.15648141178704972
1652274612.0058737,1.6012252238303089,0.0997215974390647,3.643780802493731,0.0625240860300805,9.028771755554263,0.17665456715994646,11.643940540577281,0.15697647602636797
1652274612.0088747,1.6122028118276726,0.09990993603475627,3.672582124430331,0.06300016570514934,9.06375647889878,0.17712634151001536,11.672741862513881,0.15745255570143682
1652274612.0118728,1.6232572608500135,0.10009944085562528,3.701297912031298,0.06340919333166238,9.098797582859344,0.17759904028714332,11.701457650114849,0.15786158332794986
1652274612.0148737,1.6344072030639545,0.10029022537514422,3.7299359683998117,0.0637452221897191,9.133954660420438,0.1780732605610396,11.730095706483363,0.1581976121860066
1652274612.0178716,1.6456324211982454,0.10048168682768648,3.758495136898312,0.06398021526107886,9.169164485452058,0.17854789179002895,11.758654874981863,0.15843260525736633
1652274612.0208726,1.6569537965684085,0.10067398882449609,3.786995827049836,0.06418557130052609,9.204492996169373,0.1790236295412159,11.787155565133387,0.15863796129681357
1652274612.0238707,1.2336603722093782,0.09328887151346783,2.749318172678014,0.045814095776999214,9.239876733191009,0.17949959011989217,11.815597635133837,0.15885196535177798
1652274612.026872,1.2419539400674626,0.0934265870574193,2.777722592594116,0.045962982370308936,9.275379003548515,0.17997654225777007,11.84400205504994,0.1590008519450877
1652274612.02987,1.2503240858725024,0.09356455834028679,2.8060673571859978,0.046078743135828,9.31093000024247,0.18045340288222866,11.872346819641821,0.15911661271060676
1652274612.0328712,1.2587886433008277,0.0937030667097006,2.8344439792854867,0.04621882049820546,9.34660558113776,0.1809311767832635,11.90072344174131,0.1592566900729842
1652274612.0358696,1.2673296104932663,0.09384186671168573,2.8628157706228277,0.046367844077344456,9.382329720186656,0.18140889506453436,11.92909523307865,0.15940571365212322
1652274612.0388706,1.2759637396444552,0.09398123638390583,2.8911835464175097,0.04651158646257283,9.418172551837268,0.18188750133068088,11.957463008873333,0.1595494560373516
1652274612.041869,1.2846747594530366,0.09412105682072491,2.919509952091928,0.046755760075081115,9.454066743502304,0.18236624004678564,11.985789414547751,0.15979362964985988
1652274612.04487,1.2934790609096471,0.09426190877384098,2.947896439597141,0.0471114994761741,9.490079747458338,0.18284632859382816,12.014175902052964,0.16014936905095287
1652274612.0478683,1.3023602818415625,0.0944037156807245,2.976329869367076,0.04748092368190803,9.52614414024671,0.18332705377999736,12.042609331822899,0.1605187932566868
1652274612.0508695,1.3113352809199224,0.09454680979069023,3.0048336808919345,0.047880565195280514,9.562327841824494,0.1838093844838895,12.071113143347757,0.1609184347700593
1652274612.0538676,1.3203872867768738,0.09469102822750444,3.0333148639708125,0.04832047114446427,9.598563019537902,0.18429252119998943,12.099594326426635,0.16135834071924304
1652274612.0568688,1.3295333377985459,0.09483676977566248,3.0618419735975166,0.048805336667921695,9.634917773058998,0.18477749934207388,12.12812143605334,0.16184320624270046
1652274612.0598667,1.3387556176502442,0.09498391525214178,3.0904132856795004,0.04935656538949947,9.67132090379961,0.18526353416014427,12.156692748135324,0.16239443496427824
1652274612.0628679,1.3480732078813273,0.0951329107114206,3.1190615654964464,0.04993773006522722,9.707847196530118,0.18575176621334952,12.18534102795227,0.162975599640006
1652274612.065866,1.3574679438879214,0.09528353243195885,3.147705430022399,0.05053462236860273,9.744425104393168,0.18624130621317345,12.213984892478223,0.1635724919433815
1652274612.0688672,1.3669575560170428,0.09543613142614388,3.1764091105185535,0.05116115875145707,9.781123419021712,0.1867331418012849,12.242688572974377,0.16419902832623584
1652274612.0718656,1.3765243533828857,0.09559042555311638,3.2051315674738268,0.051760875655358765,9.81787338824401,0.18722635420754308,12.27141102992965,0.16479874523013754
1652274612.0748665,1.3861864491620364,0.09574667469611453,3.2339303854916706,0.05236745580187077,9.854744186522582,0.18772183994446767,12.300209847947494,0.16540532537664954
1652274612.077865,1.3959257762675885,0.0959046165499425,3.2626964085765153,0.05298779804299485,9.89166668548459,0.18821870007758135,12.32897587103234,0.16602566761777363
1652274612.0808659,1.4057606122817217,0.0960645358608734,3.2914839514349628,0.05358642499271419,9.928710223998145,0.18871785598243868,12.357763413890787,0.16662429456749295
1652274612.0838697,1.4156912280676435,0.09622636142405744,3.3203224085030993,0.05415707359048289,9.965875072926456,0.18921923645418987,12.386601870958923,0.16719494316526165
1652274612.0868711,1.4256999425726378,0.09638979441850952,3.349165997353904,0.05474946591454515,10.003094810898416,0.18972193498026302,12.415445459809728,0.16778733548932392
1652274612.0898697,1.4357857343834552,0.0965548616549323,3.377996004013091,0.055349380201134,10.040366095533233,0.19022594943366614,12.444275466468914,0.16838724977591277
1652274612.0928707,1.4459666687115076,0.09672185752562658,3.406832916733204,0.055940839008890055,10.077755732360709,0.19073218189828683,12.473112379189027,0.1689787085836688
1652274612.095869,1.4562245106321379,0.09689036471372171,3.4356696451625854,0.05646203044066652,10.115196746137796,0.19123960736566767,12.501949107618408,0.16949990001544527
1652274612.09887,1.4665785245981784,0.0970604869912078,3.4645038692698478,0.056911704342245496,10.15275946260326,0.19174896623708018,12.53078333172567,0.16994957391702423
1652274612.1018684,1.4770091196838018,0.09723172549957326,3.493233844735621,0.05731309471898698,10.19037322954534,0.19225912302473133,12.559513307191445,0.1703509642937657
1652274612.1048694,1.487535625464921,0.09740407816708185,3.521892523514361,0.05754702768235318,10.228108437825883,0.19277071228616638,12.588171985970185,0.1705848972571319
1652274612.1078677,1.4981379142030653,0.09757674231178841,3.5503735938653147,0.057628743366139795,10.265893898420483,0.19328229471015865,12.616653056321137,0.17066661294091853
1652274612.110869,1.5088354306260776,0.09774986187587767,3.578718537396653,0.057742458070982945,10.303800117342918,0.19379465086817432,12.644997999852475,0.17078032764576168
1652274612.1138668,1.5196068303536217,0.09792339943254037,3.6069667475011284,0.058025807783965586,10.341752367959376,0.1943070777664281,12.67324620995695,0.1710636773587443
1652274612.1168678,1.5304732164130455,0.0980978980192908,3.6352821084319484,0.05827432947824786,10.37982513555068,0.19482078400941036,12.70156157088777,0.17131219905302658
1652274612.119866,1.5414152359821034,0.09827276450149247,3.663601761382344,0.058370512751991316,10.417950326976195,0.19533456877089775,12.729881223838166,0.17140838232677005
1652274612.122867,1.5524524494264245,0.09844821100736016,3.6918729493365743,0.05855142080523443,10.456196242919939,0.19584925187069185,12.758152411792397,0.17158929038001317
1652274612.125865,1.563563082922875,0.09862423113937034,3.7201178448756607,0.058872990545596735,10.494487727305303,0.19636416134429316,12.786397307331482,0.17191086012037549
1652274612.1288662,1.5747699132539656,0.09880127344950973,3.7483937956297253,0.05911242683595897,10.532903260135816,0.196880440248359,12.814673258085547,0.17215029641073773
1652274612.1318643,1.5860509120603106,0.09897873756476745,3.7766064754230637,0.059265168830965276,10.571367430798617,0.19739682264290243,12.842885937878885,0.17230303840574404
1652274612.1348655,1.5974272521946553,0.09915690094304656,3.804870731739658,0.05946735635930874,10.609952473432385,0.197914222615108,12.87115019419548,0.1725052259340875
1652274612.1378636,1.6088769156455711,0.09933561452678479,3.833289605573925,0.05975387777568823,10.648582987772214,0.19843182554043734,12.899569068029747,0.172791747350467
1652274612.1408646,1.6204237253113583,0.09951533848450143,3.8617927550814453,0.06001865652963424,10.687338499937423,0.19895078609208042,12.928072217537267,0.17305652610441302
1652274612.143863,1.2000779692226338,0.09263726965146464,2.8155663416933585,0.04280369977888297,10.726142978533732,0.19947017415133023,12.956489687659056,0.17340174002341002
1652274612.1468637,1.2085698578449893,0.09276654712609762,2.844123119333134,0.04335738796810267,10.76506607444221,0.19999135440426627,12.985046465298833,0.17395542821262971
1652274612.149862,1.2171401607213854,0.09289781627883076,2.8727050246084667,0.044205816926673455,10.804041623840961,0.20051419200431944,13.013628370574166,0.1748038571712005
1652274612.152863,1.2258038868999106,0.09303187043534064,2.901018490680105,0.04513122118076031,10.843139153381983,0.20104018237223067,13.041941836645805,0.17572926142528736
1652274612.1558611,1.2345437634085037,0.09316758506695673,2.9294217128365956,0.045405074566892856,10.882281680336556,0.2015674320180685,13.070345058802296,0.1760031148114199
1652274612.158868,1.2433951637046192,0.09330410716724731,2.9578220138280433,0.045398510357342534,10.92162659375183,0.2020966592910214,13.098745359793744,0.17599655060186958
1652274612.1618721,1.2523235661585148,0.093442128336102,2.9862039061600285,0.04648818599351715,10.961019952484742,0.2026270178684571,13.12712725212573,0.1770862262380442
1652274612.1648736,1.2613291137321834,0.09358365242105927,3.0148060238369543,0.0478189543791131,11.000461899497285,0.20316051159791404,13.155729369802655,0.17841699462364016
1652274612.167872,1.2704105780593933,0.09372753622091912,3.042992819770272,0.04815886208306131,11.039948610346851,0.20369596384509392,13.183916165735972,0.17875690232758837
1652274612.170873,1.2795849257329002,0.09387184142519152,3.0710216133331314,0.04800973028904495,11.079556761382856,0.20423220526076769,13.211944959298831,0.17860777053357202
1652274612.1738713,1.2888353621345046,0.09401621069762259,3.0994902025425057,0.048291921082858395,11.119212444306815,0.2047681429805188,13.240413548508206,0.17888996132738547
1652274612.1768723,1.298179842891315,0.09416325035543698,3.1279051666106152,0.04969897942681304,11.158990728426122,0.20530711884973454,13.268828512576317,0.18029701967134013
1652274612.1798704,1.3075999724282517,0.09431382126758325,3.156337170279208,0.0507480576445564,11.198813508409039,0.20584922477610254,13.29726051624491,0.18134609788908349
1652274612.1828713,1.3171151262218235,0.09446509233060585,3.1847989733938,0.05006275698173394,11.238762465565108,0.2063924320505265,13.325722319359501,0.18066079722626102
1652274612.1858697,1.326706483762631,0.09461526076692248,3.213124591117656,0.05010723180957011,11.27875906962827,0.20693416893416317,13.354047937083358,0.1807052720540972
1652274612.1888707,1.3363926407749152,0.09476791496430623,3.241972368574477,0.051625338100906144,11.318879030003053,0.20747875934294827,13.38289571454018,0.18222337834543323
1652274612.191869,1.3461558323088403,0.09492409936146418,3.270573213630952,0.052557602711634725,11.359047468059334,0.20802651218742624,13.411496559596655,0.18315564295616182
1652274612.1948702,1.3560129243572503,0.09508274830778646,3.2984391235013946,0.0531700176195757,11.399338363470243,0.2085770973451499,13.439362469467097,0.1837680578641028
1652274612.1978683,1.3659445647911475,0.09524314955529287,3.3264704470093713,0.053825776962379966,11.439675250426495,0.20912906703997633,13.467393792975074,0.18442381720690706
1652274612.2008693,1.375969363552696,0.09540480206598559,3.354875767339523,0.05391268403291945,11.480131256474165,0.2096826223289721,13.495799113305225,0.18451072427744655
1652274612.2038674,1.386070247367676,0.09556670080282643,3.382927750806999,0.05408201213930311,11.520637386811499,0.210236089513133,13.5238510967727,0.1846800523838302
1652274612.2068686,1.3962639986915684,0.09572958258787885,3.4104427360912415,0.054466477643338555,11.561264941497889,0.21079090750958676,13.551366082056942,0.18506451788786565
1652274612.2098665,1.4065300225781865,0.09589352375419713,3.4381023594774414,0.05489996090687436,11.601933615830486,0.21134638369012676,13.579025705443142,0.18549800115140144
1652274612.2128675,1.4168894958605533,0.09605883008336584,3.4662983416392676,0.05527370370927254,11.642724296398974,0.21190359279759852,13.607221687604968,0.18587174395379963
1652274612.2158656,1.4273245752843868,0.09622481686754215,3.494430654151335,0.055447928068175355,11.683564622345163,0.21246114802909488,13.635354000117035,0.18604596831270245
1652274612.2188666,1.4378524360425644,0.09639121699384694,3.5221972398312267,0.05545473246382585,11.72452369038946,0.21301945093370273,13.663120585796927,0.18605277270835296
1652274612.2218645,1.4484538447025421,0.09655829875328106,3.5500856699182837,0.056006820399211385,11.765527749495417,0.21357806770735857,13.691009015883983,0.1866048606437385
1652274612.2248657,1.4591510833994026,0.09672743096181165,3.578821377699483,0.056707107703254434,11.806658791554776,0.21413913612729052,13.719744723665183,0.18730514794778153
1652274612.2278636,1.4699238827361776,0.09689805841507161,3.607797597499339,0.05711980533520778,11.84783424133753,0.21470129859477222,13.74872094346504,0.18771784557973487
1652274612.2308648,1.4807943435773894,0.09707094926300437,3.6365490136041525,0.05809897394268442,11.889138505541238,0.21526612565410633,13.777472359569853,0.18869701418721152
1652274612.2338629,1.4917396676680172,0.09724694938584837,3.66516257874756,0.059312089136364536,11.930486480077844,0.21583366079117206,13.80608592471326,0.18991012938089163
1652274612.23687,1.502805141032214,0.09742692348081519,3.6940789857189533,0.06038209805426542,11.972048062637576,0.2164063734918995,13.835002331684654,0.1909801382987925
1652274612.2408733,1.5176712925697746,0.0976721437557836,3.73281760509774,0.06212611259868078,12.027511656551894,0.21717442055812397,13.873740951063441,0.19272415284320787
1652274612.2448726,1.5326759227142828,0.09792439504554941,3.7709381882685933,0.06402375305843074,12.083072191851135,0.21794896370957298,13.911861534234294,0.1946217933029578
1652274612.2478747,1.5440388863895864,0.09811807861545994,3.79904166278532,0.06500778867654924,12.124879343194443,0.2185347172232781,13.93996500875102,0.1956058289210763
1652274612.250874,1.5554758248754446,0.09831487565048154,3.827373659915702,0.06622102970056506,12.166731912508164,0.21912321643801297,13.968297005881404,0.19681906994509213
1652274612.253876,1.5670085795518534,0.09851545732605749,3.855720559359872,0.06740601391136077,12.208708854852576,0.2197158680573835,13.996643905325573,0.19800405415588784
1652274612.2568753,1.578615006528544,0.09871960913624332,3.883713612319544,0.06872713879236686,12.25073091265713,0.2203117220472826,14.024636958285246,0.19932517903689395
1652274612.2598774,1.5903161318331636,0.09892790317189491,3.9115487260739124,0.07003786108211829,12.292876225629753,0.2209120860267288,14.052472072039613,0.20063590132664538
1652274612.2628767,1.1734290515400516,0.09105290809403102,2.8633317730072525,0.05084606362761514,12.335065944275613,0.22151552265436708,14.08060892153973,0.2017496102322513
1652274612.265879,1.1820676620782355,0.09120713649083106,2.8916903835172496,0.051900533967705116,12.377380077148732,0.22212278039927147,14.108967532049727,0.20280408057234128
1652274612.2688785,1.1907835533000675,0.09136465657451785,2.919771609361656,0.053128539498451886,12.419742774476,0.22273294351798328,14.137048757894133,0.20403208610308807
1652274612.2718806,1.1995914874953846,0.09152590309274349,2.948053571922217,0.05429351419283993,12.462226231006252,0.22334721938431326,14.165330720454694,0.20519706079747613
1652274612.27488,1.2084764528904188,0.09169016541997077,2.9766470211731164,0.05524040791907017,12.50475513088377,0.22396408611525764,14.193924169705593,0.20614395452370637
1652274612.277882,1.2174566945222864,0.09185793968663465,3.005458857831428,0.05652088627530088,12.547413766473523,0.22458492836133379,14.222736006363904,0.2074244328799371
1652274612.280882,1.226514360971293,0.0920292134490416,3.0338873172017,0.05767867579726519,12.590118239027964,0.22520884515876574,14.251164465734176,0.2085822224019014
1652274612.2838838,1.2356650551135067,0.09220377113996538,3.062283739849919,0.05861125004413392,12.632944455505113,0.22583643219779387,14.279560888382395,0.20951479664877015
1652274612.286883,1.2448927547760062,0.09238073083298172,3.09095999634657,0.05938956949241911,12.675816089650098,0.22646599629452732,14.308237144879046,0.21029311609705534
1652274612.2898855,1.2542161846852742,0.09256100307790517,3.1197576167295016,0.060697138681561104,12.718817913517253,0.22709933651886302,14.337034765261977,0.21160068528619733
1652274612.292885,1.2636170520382057,0.09274530004797889,3.1484233335801086,0.062185858561835616,12.761865586975619,0.22773627652396178,14.365700482112585,0.21308940516647185
1652274612.2958872,1.2731115766753902,0.092933809689114,3.1768067958650987,0.06339882391177193,12.805035633947739,0.22837781551320122,14.394083944397575,0.21430237051640816
1652274612.2988863,1.2826814859289792,0.09312586942220555,3.2051749406832966,0.06468198400780518,12.848246606060863,0.22902244101870195,14.422452089215774,0.2155855306124414
1652274612.3018885,1.2923464818969284,0.09332195645869423,3.2336227910129858,0.06595074154585863,12.891587124363747,0.22967155740329495,14.450899939545463,0.21685428815049484
1652274612.3048873,1.3020866273924978,0.09352203683104926,3.261886102212463,0.06747887083345043,12.934968332718853,0.23032420354805913,14.479163250744941,0.21838241743808665
1652274612.3078895,1.3119212323084828,0.09372668123552008,3.2899047143759947,0.0688547532757286,12.978478459969773,0.2309818773006343,14.507181862908473,0.2197582998803648
1652274612.310889,1.3218312743158958,0.09393511959822413,3.3177767043245945,0.07012490948993999,13.022035308082621,0.23164295869836335,14.535053852857073,0.2210284560945762
1652274612.3138974,1.3318544427196475,0.09414838934706646,3.345996859994176,0.07166471801670796,13.065802917772109,0.23231018494670033,14.563274008526655,0.22256826462134416
1652274612.3169029,1.341953202691539,0.09436616339651507,3.374323606820408,0.07325519350947206,13.109614531177286,0.2329814905512564,14.591600755352887,0.22415874011410827
1652274612.319905,1.3521263349036827,0.09458804013262904,3.4024154285968273,0.07454596618444877,13.153466057347314,0.23365643526678262,14.619692577129307,0.22544951278908498
1652274612.3229048,1.3623747297107611,0.09481342031766918,3.430285068954034,0.07571710734568456,13.197364129882779,0.23433449711815574,14.647562217486513,0.22662065395032077
1652274612.325907,1.3727149023895684,0.09504292321849264,3.458313809973456,0.07717718895203098,13.241379824896521,0.23501702936708355,14.675590958505934,0.2280807355566672
1652274612.3289063,1.383129730671971,0.09527665895367611,3.4865347694282494,0.07868320974384234,13.285438587661409,0.2357033695059841,14.703811917960728,0.22958675634847855
1652274612.3319085,1.3936392248722163,0.0955151229443266,3.5148657114634227,0.08018094365915772,13.32962360419659,0.23639486284473893,14.732142859995902,0.23108449026379393
1652274612.334908,1.4042247897029656,0.09575809831470784,3.543231518222413,0.08182682975584007,13.373855975132773,0.2370904812501452,14.760508666754893,0.23273037636047628
1652274612.3379102,1.4149047097867156,0.09600635179429166,3.5717062880619137,0.08355905830151132,13.418211417551458,0.23779176407783337,14.788983436594394,0.23446260490614754
1652274612.3409095,1.4256602675667631,0.09625930069729532,3.600348607518622,0.0851131254400433,13.46261090981399,0.23849731738455412,14.817625756051102,0.23601667204467952
1652274612.3439114,1.4365121741153308,0.09651715799106367,3.629166179782975,0.08667080118783457,13.507138338697493,0.23920820402642679,14.846443328315456,0.23757434779247077
1652274612.3469107,1.4474403346599172,0.0967795701149324,3.657984234571875,0.08831167727961013,13.551710433724566,0.23992322055401263,14.875261383104355,0.23921522388424632
1652274612.349913,1.4584653285875682,0.097047236602683,3.6868409602583387,0.09000711146017536,13.596410949987153,0.24064391638986754,14.904118108790819,0.24091065806481154
1652274612.352912,1.4695656165686093,0.09731973291836445,3.7157198465605803,0.09171525014984223,13.641152300827729,0.24136897847795816,14.93299699509306,0.24261879675447842
1652274612.355914,1.4807639152068515,0.09759758151683713,3.7445605415408836,0.093386836962618,13.686026121800905,0.24209985642453516,14.961837690073363,0.2442903835672542
1652274612.3589134,1.4920378386696742,0.097879978197632,3.773152590355821,0.09492180666233195,13.730943979746213,0.24283485750904715,14.9904297388883,0.24582535326696814
1652274612.3619156,1.5034078513203042,0.09816699462448256,3.801523271590639,0.09628786629494104,13.775989514731778,0.24357490328400205,15.018800420123117,0.24719141289957722
